STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2006,9.8,8.28,8.2,NA
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2006,NA,12.91,NA,NA
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2006,NA,6.28,NA,NA
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2006,15.2,13.69,13.2,17.19
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2006,1.18,2.05,2.01,3.18
WB,Hugli,Dadpur-polba,Dadpur-polba,22.94694444,88.29361111,Polba-2,Tube Well,W10482,2006,12.65,NA,NA,NA
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2006,NA,8.89,NA,12.71
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2006,7.58,9.83,8.97,16.43
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2006,8,9.91,8.07,13.05
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2006,5,10.03,4.95,NA
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2006,3.72,4.87,4.28,5.35
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2006,'0.3,5.59,1.59,6.34
WB,Hugli,Khanakui-ii,Khanakui-ii,22.63638889,87.87333333,Senhat,Tube Well,W11194,2006,6.83,8.25,7.76,12.62
WB,Hugli,Khanakui-ii,Khanakui-ii,22.63638889,87.87333333,Senhat,Tube Well,W11194,2005,8.17,7.79,4.72,11.35
WB,Hugli,Khanakui-ii,Khanakui-ii,22.66083333,87.89611111,Tetulia Chakrapur,Tube Well,W11195,2005,NA,7.87,NA,NA
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2005,9.13,8.98,4.3,10.45
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2005,11.72,10.11,7.58,15.62
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2005,NA,2.05,1.25,NA
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2005,8.2,7.44,4.41,9.73
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2005,'0.45,1.03,'0.5,'0.45
WB,Hugli,Pursura,Pursura,22.86166667,87.96472222,Jangalpara-2,Tube Well,W18452,2005,7.94,7.76,3.28,NA
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2005,2,2.56,1.45,3.13
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2005,3.46,3.44,'0.69,2.71
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2005,11.66,9.09,5.4,12.2
WB,Hugli,Shrirampur,Shrirampur,22.83055556,88.36333333,Bhadreswar-2,Dug Well,W10513,2005,'0.17,1.02,1.27,NA
WB,Hugli,Singur,Singur,22.85055556,88.21638889,Beraberi,Tube Well,W10514,2005,9.97,7.34,3.85,12.5
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2005,8.55,7.97,4.57,12
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2005,7.17,12.32,4.02,15.1
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2005,9.72,7.98,4.73,11.9
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2005,'0.64,2.43,1.22,6.62
WB,Hugli,Jangipara,Jangipara,22.75722222,88.06722222,Dilakash,Tube Well,W10499,2005,10.57,8.17,2.09,10.02
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2005,9.55,9.43,5.56,12.6
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2005,11.43,10.39,1.56,15.67
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2005,NA,6.27,NA,6.01
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2005,8.57,6.94,2.55,9.45
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2005,17.22,14.94,12.76,NA
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2005,16.56,12.45,9.73,18.27
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2005,8.16,12.48,4.82,17.2
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2005,2.98,4.68,1.01,9.8
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2005,7.35,9.02,3.34,NA
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2005,7.68,8.73,2.81,12.58
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2005,10.9,9.59,5.83,13.66
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2005,9.16,7.82,5.85,11.92
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2005,9.72,8.1,6.87,11.3
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2005,15.17,NA,10.85,NA
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2005,6.5,5.85,3.88,6.6
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2005,16.02,13.53,11.72,17.2
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2005,1.09,2.21,'0.53,2.71
WB,Hugli,Dadpur-polba,Dadpur-polba,22.94694444,88.29361111,Polba-2,Tube Well,W10482,2005,3.33,12.69,1.75,NA
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2005,10.36,8.6,6.04,12.34
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2005,9.86,10.52,4.8,13.48
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2005,12.47,9.9,6.42,13.1
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2005,NA,8.87,NA,9.75
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2005,3.64,NA,4.13,5.92
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2005,'0.32,4.72,3.79,4.5
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2005,4.2,4.39,2.97,4.88
WB,Hugli,Chanditala-i,Chanditala-i,22.72833333,88.26111111,Aniya,Tube Well,W10470,2005,8.65,8.47,4,11.4
WB,Hugli,Khanakui-ii,Khanakui-ii,22.63638889,87.87333333,Senhat,Tube Well,W11194,2004,5.2,8.65,7.03,13.26
WB,Hugli,Chanditala-i,Chanditala-i,22.72833333,88.26111111,Aniya,Tube Well,W10470,2004,4.4,7.87,5.11,13.32
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2004,6.2,7.97,5.24,11.08
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2004,7.8,9.71,7.89,16.44
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2004,'0.8,1.61,'0.86,NA
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2004,5.6,6.35,4.8,11.79
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2004,'0.95,NA,'0.68,'0.5
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2004,2.05,1.91,'0.37,3.46
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2004,5.19,3.22,2.5,4.05
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2004,5.6,6.72,6.79,13.05
WB,Hugli,Shrirampur,Shrirampur,22.83055556,88.36333333,Bhadreswar-2,Dug Well,W10513,2004,1.9,'0.4,'0.74,'0.92
WB,Hugli,Singur,Singur,22.85055556,88.21638889,Beraberi,Tube Well,W10514,2004,NA,7.24,4.86,14
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,2004,NA,'0.65,NA,'0.67
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2004,4.36,6.1,5.28,13.94
WB,Hugli,Chunchura,Chunchura,22.93416667,88.38861111,Sahaganj Deep,Tube Well,W11189,2004,11.67,NA,9.49,NA
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2004,6.5,12.36,6.87,14.94
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2004,5.87,10.62,7.65,14.74
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2004,'0.8,1.7,1.32,6.59
WB,Hugli,Jangipara,Jangipara,22.75722222,88.06722222,Dilakash,Tube Well,W10499,2004,5.5,7.6,4.79,13.46
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2004,4.98,8.99,6.69,14.84
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2004,6.02,NA,7.64,16.5
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2004,7.5,NA,5.54,6.44
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2004,4.2,6.75,6.03,13.02
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2004,17.6,12.64,12.57,19.16
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,2004,NA,7.28,NA,10.73
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2004,7.4,10.74,8.31,18.44
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2004,NA,11.54,6.69,14.85
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2004,2.2,2.1,2.82,8.97
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2004,6.6,4.94,4.92,14.91
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2004,3.8,7.57,4.71,13
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2004,6.3,8.3,6.33,14.88
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2004,5.95,7.41,6.61,12.75
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2004,5.5,7.38,7.74,13.44
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2004,14.8,NA,NA,NA
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2004,5.2,5.93,5.43,6.66
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2004,15.15,11.49,11.75,17.52
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2004,1.76,1.94,1.66,2.76
WB,Hugli,Dadpur-polba,Dadpur-polba,22.94694444,88.29361111,Polba-2,Tube Well,W10482,2004,5.3,NA,9.29,NA
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2004,6.21,7.53,6.7,12.42
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2004,5.42,11.25,6.58,17.69
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2004,7.02,5.87,8.36,14.72
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2004,8.7,7.85,5.64,12.15
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,2004,6.11,NA,NA,NA
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2004,3.05,4.79,3.95,5.58
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2004,2.34,5.31,3.04,5.06
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2004,3.32,4.71,4.18,4.85
WB,Hugli,Khanakui-ii,Khanakui-ii,22.66083333,87.89611111,Tetulia Chakrapur,Tube Well,W11195,2004,NA,NA,6.7,NA
WB,Hugli,Khanakui-ii,Khanakui-ii,22.63638889,87.87333333,Senhat,Tube Well,W11194,2003,NA,NA,4.68,NA
WB,Hugli,Chanditala-i,Chanditala-i,22.72833333,88.26111111,Aniya,Tube Well,W10470,2003,NA,NA,4.07,NA
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2003,6.4,9.7,4.18,9.18
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2003,9.2,11.45,7.27,15.19
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2003,'0.2,2.01,'0.48,3.32
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2003,5.79,7.88,4.22,9.54
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2003,'0.4,'0.4,'0.43,'0.5
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2003,1.73,2.13,1.25,3.97
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2003,2.27,3.21,2.06,5.32
WB,Hugli,Pursura,Pursura,22.82277778,87.95888889,Jangalpara-1,Tube Well,W10510,2003,NA,NA,4.89,NA
WB,Hugli,Shrirampur,Shrirampur,22.83055556,88.36333333,Bhadreswar-2,Dug Well,W10513,2003,'0.22,NA,'0.27,'0.68
WB,Hugli,Singur,Singur,22.85055556,88.21638889,Beraberi,Tube Well,W10514,2003,NA,NA,3.77,NA
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,2003,'0.9,'0.99,'0.64,'0.88
WB,Hugli,Chanditala-i,Chanditala-i,22.70833333,88.26111111,Seakhala,Tube Well,W11188,2003,NA,NA,4.5,NA
WB,Hugli,Chunchura,Chunchura,22.93416667,88.38861111,Sahaganj Deep,Tube Well,W11189,2003,9.93,NA,8.6,12.95
WB,Hugli,Goghat-i,Goghat-i,22.84277778,87.75527778,Shyambazar,Tube Well,W11192,2003,NA,NA,3.7,NA
WB,Hugli,Khanakui-i,Khanakui-i,22.74944444,87.88777778,Ramnagar1,Tube Well,W11193,2003,NA,NA,4.47,NA
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2003,'0.63,2.42,'0.78,3.13
WB,Hugli,Jangipara,Jangipara,22.75722222,88.06722222,Dilakash,Tube Well,W10499,2003,NA,NA,2.64,NA
WB,Hugli,Jangipara,Jangipara,22.74166667,88.06111111,Jangipara,Tube Well,W10500,2003,NA,NA,4.1,NA
WB,Hugli,Khanakui-i,Khanakui-i,22.74833333,87.78055556,Chackbedua,Tube Well,W10501,2003,NA,NA,4.85,NA
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2003,5.64,5.85,NA,5.71
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2003,4.39,11,2.39,9.68
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2003,15.34,15.6,11.2,18.37
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,2003,NA,NA,3.44,NA
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,2003,9.11,8.75,6.41,10.22
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2003,12.47,14.62,7.41,17.22
WB,Hugli,Goghat-i,Goghat-i,22.83722222,87.74194444,Pandugram,Tube Well,W10491,2003,NA,NA,3.65,NA
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2003,1.41,7.29,1.3,9.79
WB,Hugli,Goghat-ii,Goghat-ii,22.87583333,87.64083333,Kanthali,Tube Well,W10495,2003,NA,NA,3.19,NA
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2003,5.2,11.05,2.97,9.98
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2003,7.48,11.24,5.14,14.02
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2003,7.48,8.8,5.9,11.67
WB,Hugli,Chanditala-ii,Chanditala-ii,22.73388889,88.18888889,Garalgacha,Tube Well,W10472,2003,NA,NA,6.7,NA
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2003,13.42,15.11,10.7,14.52
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2003,5.98,5.2,5.62,6.45
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2003,14.22,14.47,10.85,17
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2003,1.34,2.05,1.48,2.73
WB,Hugli,Dadpur-polba,Dadpur-polba,22.94694444,88.29361111,Polba-2,Tube Well,W10482,2003,NA,NA,7.6,NA
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2003,7.58,9.15,5.62,11.5
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2003,5.7,16.18,3.41,13.26
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2003,7.72,12.7,4.5,12.8
WB,Hugli,Arambag,Arambag,22.86388889,87.87972222,Pursura(pachimpara),Tube Well,W10464,2003,7.84,NA,3.92,NA
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2003,3.87,5.12,4.17,5.33
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,2003,'0.49,'0.65,NA,2.1
WB,Hugli,Balagarh,Balagarh,23.14555556,88.38277778,Inchura(dhobapara),Dug Well,W10468,2003,NA,NA,4.64,NA
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2003,4.46,4.58,4.34,5.23
WB,Hugli,Khanakui-ii,Khanakui-ii,22.66083333,87.89611111,Tetulia Chakrapur,Tube Well,W11195,2003,NA,NA,4.49,NA
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2002,6.24,11.8,3.27,10.11
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2002,4.17,4.73,3.9,4.48
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2002,'0.93,1.61,1.01,9.94
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2002,5.03,12.13,4.61,3.06
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2002,'0.2,1.3,1.07,'0.12
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2002,1.15,2.45,1.7,1.59
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2002,1.57,3.89,3.5,3.02
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2002,'0.22,1.8,1.05,'0.18
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,2002,'0.43,'0.98,1.82,'0.61
WB,Hugli,Chunchura,Chunchura,22.93416667,88.38861111,Sahaganj Deep,Tube Well,W11189,2002,9.5,12.5,8.95,10.79
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2002,'0.88,3.12,1.81,4.3
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2002,8.35,6.69,6.03,6.9
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2002,2.75,6.77,4.72,8.44
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2002,12.6,12.55,11.65,14.97
WB,Hugli,Dhaniakhali,Dhaniakhali,22.91944444,88.05194444,Ichhapur Pz,Tube Well,W10487,2002,NA,NA,8.05,8.24
WB,Hugli,Goghat-i,Goghat-i,22.925,87.76388889,Arambagh Pz-2,Tube Well,W10489,2002,8.08,9.4,5.6,10.96
WB,Hugli,Goghat-i,Goghat-i,22.88277778,87.71361111,Goghat Pz,Tube Well,W10490,2002,7.45,15.27,7.02,17.04
WB,Hugli,Goghat-ii,Goghat-ii,22.89638889,87.65527778,Kamarpukur Pz,Tube Well,W10494,2002,2.32,8.9,2.01,8.98
WB,Hugli,Haripai,Haripai,22.81083333,88.03888889,Gopal Prasadpur,Tube Well,W10496,2002,NA,13.13,5.01,11.72
WB,Hugli,Haripai,Haripai,22.88277778,88.09722222,Naity Alipur Pz,Tube Well,W10497,2002,NA,14.01,5.7,10.97
WB,Hugli,Chanditala-i,Chanditala-i,22.69305556,88.255,Janai Pz (chanditala),Tube Well,W10471,2002,7.5,11.44,NA,10.65
WB,Hugli,Chunchura,Chunchura,23.04555556,88.33916667,Gowa Deep Pz,Tube Well,W10473,2002,11.91,13,7.97,12.09
WB,Hugli,Chunchura,Pandua,23.05388889,88.335,Khanyan,Dug Well,W10475,2002,4.92,5.1,4.6,6.41
WB,Hugli,Chunchura,Chunchura,23.04777778,88.33166667,Khanyan Deep Pz,Tube Well,W10476,2002,12.5,13.1,8.85,12.69
WB,Hugli,Chunchura,Chunchura,22.97916667,88.38333333,Mogra,Dug Well,W10478,2002,1.12,2.36,1.46,2.05
WB,Hugli,Chunchura,Chunchura,22.91888889,88.38111111,Polba,Dug Well,W10480,2002,NA,2.69,NA,NA
WB,Hugli,Dhaniakhali,Dhaniakhali,22.975,88.09222222,Dhanikhali,Tube Well,W10486,2002,6.64,11.24,6.01,9.73
WB,Hugli,Arambag,Arambag,22.79277778,87.81555556,Gourhati Pz,Tube Well,W10462,2002,5.42,17.78,7.42,11.38
WB,Hugli,Arambag,Arambag,22.83777778,87.87388889,Haraditya Pz,Tube Well,W10463,2002,7.79,15.32,7.02,11.99
WB,Hugli,Arambag,Arambag,22.86277778,87.8825,Pursurah,Tube Well,W10465,2002,NA,NA,6.31,NA
WB,Hugli,Balagarh,Balagarh,23.11111111,88.44166667,Balagarh,Dug Well,W10466,2002,3.33,4.27,2.72,4.83
WB,Hugli,Balagarh,Balagarh,23.13527778,88.38,Inchura,Dug Well,W10467,2002,'0.48,4.45,3.2,3.47
WB,Hugli,Singur,Singur,22.81083333,88.25222222,Singur Pz,Tube Well,W11197,2002,8.82,15.32,8.1,10.39
WB,Hugli,Pursura,Pursura,22.81083333,87.93194444,Srirampur Pz,Tube Well,W11196,2001,5.6,9.96,7.53,9.4
WB,Hugli,Balagarh,Balagarh,23.16222222,88.39805556,Karola,Dug Well,W10469,2001,2.78,4.91,4.48,4.19
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.00833333,Tarakeswar,Dug Well,W11198,2001,'0.46,2.61,1.87,4.01
WB,Hugli,Tarakeshwar,Tarakeshwar,22.89166667,88.01083333,Tarakeswar Pz,Tube Well,W11199,2001,5.39,8.13,6.33,9.83
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34166667,Uttarpara,Dug Well,W11200,2001,'0.16,'0.86,NA,'0.51
WB,Hugli,Uttarpara,Uttarpara,22.675,88.34305556,Uttarpara1,Dug Well,W11201,2001,NA,NA,'0.5,NA
WB,Hugli,Pandua,Pandua,23.09166667,88.35833333,Mandloi,Dug Well,W10507,2001,1.42,3.87,1.52,3.3
WB,Hugli,Pandua,Pandua,23.00833333,88.21666667,Pandua-1,Dug Well,W10508,2001,1.95,3.61,3.34,4.74
WB,Hugli,Shrirampur,Shrirampur,22.83333333,88.36,Bhadreswar-1,Dug Well,W10512,2001,'0.07,'0.86,'0.35,1.13
WB,Hugli,Uttarpara,Uttarpara,22.74583333,88.325,Baidyabati-1,Dug Well,W10515,2001,'0.68,1.33,'0.93,'0.88
WB,Hugli,Chunchura,Chunchura,22.93416667,88.38861111,Sahaganj Deep,Tube Well,W11189,2001,9.63,10.81,9.3,11.3
WB,Hugli,Haripai,Haripai,22.83333333,88.16666667,Nalikul1,Dug Well,W10498,2001,'0.67,2.14,1.98,4.52
WB,Hugli,Khanakui-i,Pursura,22.775,87.93666667,Digruighat,Tube Well,W10502,2001,7.48,6.82,6.24,NA
WB,Hugli,Khanakui-ii,Khanakui-ii,22.68472222,87.78638889,Kaknan Pz,Tube Well,W10504,2001,NA,10.85,4.33,NA
WB,Hugli,Pandua,Pandua,23.03194444,88.31444444,Itachuna Deep,Tube Well,W10505,2001,11.5,12.11,11.57,13.45
